employeeId;LT020001;LT020022;LT020024;LT020021;LT020008;LT020023;LT020019;LT020018;LT020004;LT020009;LT000003;LT020089;LT020025;LT020026;Sum
LT01453;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"LT01453;0;0;0;1;0;0;0;0;0;0;0;0;0;0"
LT01479;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"LT01479;0;0;0;1;0;0;0;0;0;0;0;0;0;0"
LT01621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01621;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01956;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02403;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT02403;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02726;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02864;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02872;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02905;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"LT02905;0;0;0;1;0;0;0;0;0;0;0;0;0;0"
LT02957;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT02957;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02958;0;0;0;3;0;0;0;0;0;0;0;0;0;0;"LT02958;0;0;0;3;0;0;0;0;0;0;0;0;0;0"
LT02959;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT02959;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02966;0;0;0;3;0;0;0;0;0;0;0;0;0;0;"LT02966;0;0;0;3;0;0;0;0;0;0;0;0;0;0"
LT03007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03007;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03193;0;0;0;5;0;0;0;0;0;0;0;0;0;0;"LT03193;0;0;0;5;0;0;0;0;0;0;0;0;0;0"
LT03716;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"LT03716;0;0;0;1;0;0;0;0;0;0;0;0;0;0"
LT03827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03827;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03854;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02388;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"LT02388;0;0;0;1;0;0;0;0;0;0;0;0;0;0"
LT03004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03004;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00019;0;0;0;3;0;0;0;0;0;0;0;0;0;0;"LT00019;0;0;0;3;0;0;0;0;0;0;0;0;0;0"
LT00038;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT00038;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT00054;0;0;0;5;0;0;0;0;0;0;0;0;0;0;"LT00054;0;0;0;5;0;0;0;0;0;0;0;0;0;0"
LT02258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02258;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03003;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00134;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT00134;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT00137;0;0;0;14;0;0;0;0;0;0;0;0;0;0;"LT00137;0;0;0;14;0;0;0;0;0;0;0;0;0;0"
LT00245;0;0;0;18;0;0;0;0;0;0;0;0;0;0;"LT00245;0;0;0;18;0;0;0;0;0;0;0;0;0;0"
LT00504;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT00504;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT00513;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT00513;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT00517;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT00517;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT00587;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT00587;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT00699;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT00699;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT00878;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT00878;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT00938;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT00938;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT01280;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT01280;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT01452;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT01452;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT01475;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT01475;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT01496;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT01496;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT01756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01756;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01821;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01954;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02367;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT02367;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02402;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT02402;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT02516;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT02516;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02739;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT02739;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT02784;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT02784;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT02919;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT02919;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT02998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02998;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03106;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03125;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03146;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT03146;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT03352;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03352;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03370;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT03370;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT03371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03371;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03471;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT03471;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT01104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01104;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00637;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT00637;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03741;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00001;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT00001;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT00024;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT00024;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT00115;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT00115;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT00176;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT00176;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT00825;0;0;0;3;0;0;0;0;0;0;0;0;0;0;"LT00825;0;0;0;3;0;0;0;0;0;0;0;0;0;0"
LT01297;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT01297;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT02397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02397;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00034;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT00034;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT00148;0;0;0;11;0;0;0;0;0;0;0;0;0;0;"LT00148;0;0;0;11;0;0;0;0;0;0;0;0;0;0"
LT01525;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"LT01525;0;0;0;1;0;0;0;0;0;0;0;0;0;0"
LT00314;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT00314;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT00096;0;0;0;11;0;0;0;0;0;0;0;0;0;0;"LT00096;0;0;0;11;0;0;0;0;0;0;0;0;0;0"
LT01460;0;0;0;5;0;0;0;0;0;0;0;0;0;0;"LT01460;0;0;0;5;0;0;0;0;0;0;0;0;0;0"
LT03224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03224;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00105;0;0;0;3;0;0;0;0;0;0;0;0;0;0;"LT00105;0;0;0;3;0;0;0;0;0;0;0;0;0;0"
LT00141;0;0;0;3;0;0;0;0;0;0;0;0;0;0;"LT00141;0;0;0;3;0;0;0;0;0;0;0;0;0;0"
LT02948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02948;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00041;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT00041;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT00094;0;0;0;11;0;0;0;0;0;0;0;0;0;0;"LT00094;0;0;0;11;0;0;0;0;0;0;0;0;0;0"
LT00140;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT00140;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT00194;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00194;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00434;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT00434;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT00447;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT00447;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT00779;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00779;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00834;0;0;0;5;0;0;0;0;0;0;0;0;0;0;"LT00834;0;0;0;5;0;0;0;0;0;0;0;0;0;0"
LT01498;0;0;0;5;0;0;0;0;0;0;0;0;0;0;"LT01498;0;0;0;5;0;0;0;0;0;0;0;0;0;0"
LT02484;0;0;0;5;0;0;0;0;0;0;0;0;0;0;"LT02484;0;0;0;5;0;0;0;0;0;0;0;0;0;0"
LT00213;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT00213;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT00281;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00281;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00450;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT00450;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT00548;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00548;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00550;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00550;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00622;0;0;0;5;0;0;0;0;0;0;0;0;0;0;"LT00622;0;0;0;5;0;0;0;0;0;0;0;0;0;0"
LT03781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03781;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03782;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02747;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03108;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"LT03108;0;0;0;1;0;0;0;0;0;0;0;0;0;0"
LT03631;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03631;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03705;0;0;0;3;0;0;0;0;0;0;0;0;0;0;"LT03705;0;0;0;3;0;0;0;0;0;0;0;0;0;0"
LT03647;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03647;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03673;0;0;0;3;0;0;0;0;0;0;0;0;0;0;"LT03673;0;0;0;3;0;0;0;0;0;0;0;0;0;0"
LT03564;0;0;0;5;0;0;0;0;0;0;0;0;0;0;"LT03564;0;0;0;5;0;0;0;0;0;0;0;0;0;0"
LT03686;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT03686;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT03701;0;0;0;3;0;0;0;0;0;0;0;0;0;0;"LT03701;0;0;0;3;0;0;0;0;0;0;0;0;0;0"
LT03726;0;0;0;3;0;0;0;0;0;0;0;0;0;0;"LT03726;0;0;0;3;0;0;0;0;0;0;0;0;0;0"
LT00056;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT00056;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT00065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00065;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00165;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00165;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00178;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00211;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00253;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT00253;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT00254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00254;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00283;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00283;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00289;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00289;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00321;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT00321;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT00378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00378;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00438;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT00438;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT00440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00440;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00475;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT00475;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT00522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00522;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00534;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00534;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00547;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00547;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00556;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00560;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT00560;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT00592;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT00592;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT00648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00648;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00650;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT00650;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT00697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00697;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00701;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00763;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT00763;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT00802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00802;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00806;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00873;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT00873;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT00882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00882;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00892;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT00892;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT00926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00926;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00944;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT00944;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT01038;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT01038;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT01072;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT01072;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT01107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01107;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01130;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT01130;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT01158;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT01158;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT01162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01162;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01191;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01268;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT01268;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT01303;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT01303;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT01304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01304;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01306;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT01306;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT01398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01398;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01408;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT01408;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT01446;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT01446;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT01495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01495;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01504;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT01504;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT01733;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT01733;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT01735;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT01735;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT01749;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT01749;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT01810;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT01810;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT01852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01852;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01861;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT01861;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT01866;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT01866;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT01889;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT01889;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02031;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT02031;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT02293;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT02293;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT02373;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT02373;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02374;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02501;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT02501;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT02508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02508;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02525;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT02525;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT02539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02539;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02540;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT02540;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT02541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02541;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02542;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT02542;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT02547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02547;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02571;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT02571;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT02587;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT02587;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT02593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02593;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02609;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT02609;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT02613;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT02613;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT02627;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT02627;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT02629;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT02629;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT02649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02649;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02664;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02665;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT02665;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT02667;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT02667;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02690;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02719;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02757;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT02757;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT02760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02760;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02860;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT02860;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT02908;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT02908;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02945;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02954;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT02954;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT02970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02970;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03002;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03002;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03033;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03033;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03051;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT03051;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT03054;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT03054;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT03060;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT03060;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT03089;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT03089;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT03113;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT03113;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT03116;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT03116;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT03117;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT03117;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT03138;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03138;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03144;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT03144;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT03180;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03180;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
